date,village_id,village_name,district,state,ph,turbidity,chlorine,bacteria,rainfall_mm,temperature_c,humidity_percent,daily_cases,cases_lag_7d,cases_lag_14d,rainfall_3d_sum,turbidity_7d_mean,chlorine_bacteria_ratio,risk_score,outbreak_risk_target
2024-03-31,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.69,1.86,0.209,35.3,36.7,35.6,67.5,5,4,2,202.7,3.3,0.00576,15,0
2024-04-01,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.52,0.32,0.701,47.4,0.0,36.7,84.9,1,4,1,202.7,2.62,0.01448,15,0
2024-04-02,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.32,0.2,0.318,150.4,0.0,29.2,78.2,4,3,2,36.7,2.01,0.0021,35,1
2024-04-03,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.33,1.33,0.389,82.3,0.0,38.7,69.1,0,2,4,0.0,2.12,0.00467,0,0
2024-04-04,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.59,0.2,0.061,72.2,0.0,27.4,83.1,1,6,2,0.0,2.06,0.00083,55,1
2024-04-05,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.78,1.02,0.256,237.7,0.4,30.6,71.7,3,4,4,0.4,1.42,0.00107,35,1
2024-04-06,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.29,2.13,0.69,69.9,0.0,34.7,71.1,2,3,2,0.4,1.01,0.00973,0,0
2024-04-07,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.76,0.51,0.433,65.8,4.4,27.2,75.6,3,5,4,4.8,0.82,0.00648,0,0
2024-04-08,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.58,0.43,0.345,3.9,0.0,23.5,80.6,7,1,4,4.4,0.83,0.07041,0,0
2024-04-09,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.79,8.89,0.601,6.5,0.0,22.6,79.7,5,4,3,4.4,2.07,0.08013,25,0
2024-04-10,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.83,3.45,0.054,0.7,15.4,37.2,70.6,4,0,2,15.4,2.38,0.03176,20,0
2024-04-11,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.59,10.68,0.275,222.5,0.0,26.9,85.2,5,1,6,15.4,3.87,0.00123,60,1
2024-04-12,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.05,1.66,0.759,47.8,0.0,28.3,72.3,2,3,4,15.4,3.96,0.01555,0,0
2024-04-13,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.78,4.43,0.341,57.5,0.0,24.5,67.1,4,2,3,0.0,4.29,0.00583,25,0
2024-04-14,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.68,0.9,0.34,169.9,33.7,32.8,57.4,7,3,5,33.7,4.35,0.00199,35,1
2024-04-15,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.34,3.78,0.562,85.5,6.9,25.9,86.8,3,7,1,40.6,4.83,0.0065,20,0
2024-04-16,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.18,0.54,0.575,85.6,10.4,27.0,75.1,1,5,4,51.0,3.63,0.00664,15,0
2024-04-17,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.56,0.2,0.116,32.0,11.4,30.2,77.5,1,4,0,28.7,3.17,0.00352,20,0
2024-04-18,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.94,10.51,0.427,163.4,0.0,24.7,87.5,0,5,1,21.8,3.15,0.0026,60,1
2024-04-19,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.89,3.17,0.666,16.5,0.0,28.3,69.3,1,2,3,11.4,3.36,0.03806,0,0
2024-04-20,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.84,10.26,0.234,5.0,16.4,34.6,58.5,1,4,2,16.4,4.19,0.039,25,0
2024-04-21,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,8.3,1.59,0.283,19.4,0.0,30.7,75.8,1,7,3,16.4,4.29,0.01387,20,0
2024-04-22,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.84,1.56,0.355,28.4,0.0,29.5,78.7,5,3,7,16.4,3.98,0.01207,0,0
2024-04-23,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.62,2.01,0.475,30.2,7.8,29.9,71.8,1,1,5,7.8,4.19,0.01522,0,0
2024-04-24,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.64,4.8,0.093,101.0,6.8,27.4,92.7,1,1,4,14.6,4.84,0.00091,95,2
2024-04-25,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.73,3.27,0.0,22.4,17.0,37.0,45.2,1,0,5,31.6,3.81,0.0,35,1
2024-04-26,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.11,10.17,0.389,102.7,0.0,25.8,88.4,7,1,2,23.8,4.81,0.00375,60,1
2024-04-27,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.64,0.2,0.56,8.7,0.0,29.8,84.5,6,1,4,17.0,3.37,0.05773,0,0
2024-04-28,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.97,4.83,0.294,14.5,0.0,29.5,80.5,3,1,7,0.0,3.83,0.01897,25,0
2024-04-29,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.25,1.57,0.24,64.7,1.4,33.0,35.0,1,5,3,1.4,3.84,0.00365,0,0
2024-04-30,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.22,0.78,0.32,232.0,0.0,33.4,90.4,4,1,1,1.4,3.66,0.00137,35,1
2024-05-01,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,8.38,2.8,0.638,178.6,0.4,28.9,62.7,2,1,1,1.8,3.37,0.00355,35,1
2024-05-02,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.25,2.76,0.23,315.4,0.0,30.2,68.9,6,1,0,0.4,3.3,0.00073,50,1
2024-05-03,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.68,0.58,0.453,95.7,0.0,30.3,73.0,3,7,1,0.4,1.93,0.00468,20,0
2024-05-04,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.93,0.88,0.142,102.5,1.1,19.9,79.9,4,6,1,1.1,2.03,0.00137,75,2
2024-05-05,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.42,2.06,0.151,89.3,0.0,22.6,82.7,5,3,1,1.1,1.63,0.00167,20,0
2024-05-06,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.85,2.06,0.502,88.7,0.0,26.6,85.7,2,1,5,1.1,1.7,0.0056,0,0
2024-05-07,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.44,1.5,0.644,14.5,0.0,26.8,84.8,3,4,1,0.0,1.81,0.04155,0,0
2024-05-08,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.77,0.63,0.51,71.4,6.6,24.2,78.0,4,2,1,6.6,1.5,0.00704,0,0
2024-05-09,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.83,0.2,0.0,44.4,0.0,32.0,80.0,6,6,1,6.6,1.13,0.0,55,1
2024-05-10,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.85,13.78,0.274,53.2,0.0,29.0,61.9,3,3,7,6.6,3.02,0.00506,25,0
2024-05-11,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.53,11.26,0.393,67.5,0.0,28.1,66.0,1,4,6,0.0,4.5,0.00574,25,0
2024-05-12,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.07,2.59,0.361,12.5,92.3,24.0,85.7,3,5,3,92.3,4.57,0.02674,15,0
2024-05-13,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.58,20.81,0.004,40.5,0.0,28.8,85.0,5,2,1,92.3,7.25,0.0001,75,2
2024-05-14,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.2,4.39,0.117,6.0,11.3,18.5,83.7,1,3,4,103.6,7.67,0.01671,60,1
2024-05-15,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.78,0.28,0.206,354.5,0.0,28.3,68.8,6,4,2,11.3,7.62,0.00058,50,1
2024-05-16,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.0,0.49,0.338,11.5,20.0,29.3,85.9,4,6,6,31.3,7.66,0.02704,20,0
2024-05-17,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.19,9.71,0.002,27.2,3.9,30.0,61.1,1,3,3,23.9,7.08,7e-05,60,1
2024-05-18,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.04,3.9,0.458,201.9,0.0,22.7,87.9,5,1,4,23.9,6.02,0.00226,35,1
2024-05-19,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.58,7.26,0.333,60.0,0.0,29.9,71.9,0,3,5,3.9,6.69,0.00546,25,0
2024-05-20,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.7,8.96,0.162,13.3,0.0,24.8,95.2,5,5,2,0.0,5.0,0.01133,45,1
2024-05-21,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,5.78,2.33,0.385,44.1,0.0,25.8,56.7,7,1,3,0.0,4.7,0.00854,0,0
2024-05-22,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.38,0.2,0.091,11.2,27.5,31.9,96.2,5,6,4,27.5,4.69,0.00746,40,1
2024-05-23,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.69,0.82,0.341,20.3,1.1,37.1,70.7,3,4,6,28.6,4.74,0.01601,0,0
2024-05-24,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.37,0.27,0.026,4.9,0.0,29.2,70.4,5,1,3,28.6,3.39,0.00441,20,0
2024-05-25,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.72,0.82,0.052,52.5,18.3,25.7,77.3,2,5,1,19.4,2.95,0.00097,35,1
2024-05-26,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.42,2.07,0.268,149.5,0.0,29.8,66.6,3,0,3,18.3,2.21,0.00178,35,1
2024-05-27,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.4,0.49,0.221,80.2,0.0,32.8,74.1,2,5,5,18.3,1.0,0.00272,0,0
2024-05-28,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.18,0.72,0.419,84.8,0.0,31.5,66.1,4,7,1,0.0,0.77,0.00488,20,0
2024-05-29,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.02,2.31,0.347,20.4,0.0,40.0,66.6,5,5,6,0.0,1.07,0.01621,0,0
2024-05-30,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,8.19,1.63,0.728,38.4,1.2,26.1,80.8,2,3,4,1.2,1.19,0.01848,0,0
2024-05-31,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.53,2.47,0.302,169.8,0.0,30.0,64.2,3,5,1,1.2,1.5,0.00177,35,1
2024-06-01,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,8.17,2.2,0.0,8.4,0.0,35.2,65.8,2,2,5,1.2,1.7,0.0,35,1
2024-06-02,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.12,4.05,0.0,177.6,0.0,34.9,58.5,1,3,0,0.0,1.98,0.0,95,2
2024-06-03,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.0,10.85,0.135,60.2,0.0,21.2,69.0,3,2,5,0.0,3.46,0.00221,45,1
2024-06-04,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.99,0.45,0.959,165.2,0.0,29.0,90.7,5,4,7,0.0,3.42,0.00577,35,1
2024-06-05,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.68,0.41,0.343,34.8,0.0,34.9,64.8,5,5,5,0.0,3.15,0.00958,0,0
2024-06-06,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.88,7.51,0.55,37.7,0.3,40.6,66.2,4,2,3,0.3,3.99,0.01421,25,0
2024-06-07,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.22,2.77,0.531,126.7,0.0,31.8,77.3,2,3,5,0.3,4.03,0.00416,35,1
2024-06-08,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.0,5.7,0.122,139.9,1.4,27.5,70.6,4,2,2,1.7,4.53,0.00087,95,2
2024-06-09,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.59,0.95,0.027,23.7,0.1,25.0,99.0,4,1,3,1.5,4.09,0.00109,20,0
2024-06-10,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.4,6.92,0.466,328.3,2.9,37.9,73.0,0,3,2,4.4,3.53,0.00142,60,1
2024-06-11,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.56,10.09,0.0,8.0,9.9,31.9,79.0,2,5,4,12.9,4.91,0.0,60,1
2024-06-12,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.47,3.96,0.526,6.5,29.2,25.6,86.3,3,5,5,42.0,5.41,0.07013,0,0
2024-06-13,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.68,0.44,0.329,82.4,0.0,28.2,86.1,5,4,2,39.1,4.4,0.00394,0,0
2024-06-14,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.55,8.85,0.461,116.7,17.7,30.2,77.8,3,2,3,46.9,5.27,0.00392,60,1
2024-06-15,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.58,6.16,0.405,295.0,0.0,31.2,73.1,1,4,2,17.7,5.34,0.00137,60,1
2024-06-16,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.45,5.45,0.414,47.2,4.8,25.4,99.0,3,4,1,22.5,5.98,0.00859,25,0
2024-06-17,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.39,0.2,0.369,2.3,0.0,26.5,73.8,1,0,3,4.8,5.02,0.11182,0,0
2024-06-18,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.31,6.29,0.401,84.0,28.7,22.4,69.7,3,2,5,33.5,4.48,0.00472,25,0
2024-06-19,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.29,0.58,0.358,31.1,32.2,33.2,67.2,7,3,5,60.9,4.0,0.01115,15,0
2024-06-20,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.69,0.99,0.102,51.6,33.7,27.6,54.3,0,5,4,94.6,4.07,0.00194,35,1
2024-06-21,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.1,3.37,0.279,61.0,0.0,30.9,84.9,4,3,2,65.9,3.29,0.0045,15,0
2024-06-22,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,8.02,1.21,0.741,6.1,0.0,34.7,46.8,5,1,4,33.7,2.58,0.10437,0,0
2024-06-23,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.52,4.24,0.407,60.6,4.3,29.9,74.9,1,3,4,4.3,2.41,0.00661,25,0
2024-06-24,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,5.93,3.67,0.556,50.6,24.1,28.5,72.5,5,1,0,28.4,2.91,0.01078,0,0
2024-06-25,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.37,0.45,0.173,113.4,53.4,29.8,99.0,0,3,2,81.8,2.07,0.00151,70,2
2024-06-26,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.03,4.18,0.17,94.4,0.0,29.3,53.0,2,7,3,77.5,2.59,0.00178,80,2
2024-06-27,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.67,10.1,0.133,18.6,0.0,34.0,64.2,1,0,5,53.4,3.89,0.00679,60,1
2024-06-28,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.49,0.69,0.11,21.0,18.8,30.2,73.4,3,4,3,18.8,3.51,0.005,20,0
2024-06-29,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.6,3.56,0.058,26.3,21.8,26.8,72.6,4,5,1,40.6,3.84,0.00212,20,0
2024-06-30,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,5.78,1.64,0.392,17.9,0.0,33.2,68.4,2,1,3,40.6,3.47,0.02074,0,0
2024-07-01,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.71,2.41,0.286,97.4,64.5,33.9,74.0,3,5,1,86.3,3.29,0.00291,15,0
2024-07-02,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,8.49,1.33,0.508,472.3,0.0,23.6,59.9,0,0,3,64.5,3.42,0.00107,50,1
2024-07-03,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.45,1.71,0.294,96.1,3.2,35.1,79.3,4,2,7,67.7,3.06,0.00303,15,0
2024-07-04,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.51,0.2,0.0,84.9,0.0,30.5,47.1,1,1,0,3.2,1.65,0.0,35,1
2024-07-05,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.8,15.65,0.43,48.0,0.0,30.1,74.7,3,3,4,3.2,3.79,0.00878,25,0
2024-07-06,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.11,3.84,0.0,34.1,0.0,33.0,67.8,4,4,5,0.0,3.83,0.0,35,1
2024-07-07,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.58,2.72,0.389,220.2,0.0,26.7,87.2,0,2,1,0.0,3.98,0.00176,35,1
2024-07-08,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.53,1.9,0.211,316.1,0.0,32.8,96.1,2,3,5,0.0,3.91,0.00067,50,1
2024-07-09,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.42,3.04,0.392,62.5,0.0,27.5,71.0,2,0,0,0.0,4.15,0.00617,0,0
2024-07-10,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.91,1.87,0.09,31.2,20.9,23.1,91.7,2,4,2,20.9,4.17,0.0028,20,0
2024-07-11,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.2,1.75,0.49,133.8,0.0,25.0,71.2,2,1,1,20.9,4.4,0.00364,35,1
2024-07-12,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.75,2.44,0.357,12.9,0.0,31.3,63.4,7,3,3,20.9,2.51,0.02568,0,0
2024-07-13,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.11,1.27,0.288,132.0,0.0,25.2,96.0,3,4,4,0.0,2.14,0.00217,35,1
2024-07-14,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.4,0.78,0.045,155.5,5.7,35.4,81.2,6,0,2,5.7,1.86,0.00029,70,2
2024-07-15,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.63,3.19,0.676,12.1,0.0,33.8,75.1,3,2,3,5.7,2.05,0.0516,0,0
2024-07-16,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.93,7.25,0.187,342.7,0.0,34.3,83.2,4,2,0,5.7,2.65,0.00054,95,2
2024-07-17,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.53,0.65,0.397,385.3,0.0,29.5,78.3,3,2,4,0.0,2.48,0.00103,35,1
2024-07-18,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.8,0.2,0.179,251.2,20.6,30.0,74.2,3,2,1,20.6,2.25,0.00071,70,2
2024-07-19,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.0,1.11,1.03,62.4,4.6,24.2,59.1,5,7,3,25.2,2.06,0.01625,20,0
2024-07-20,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.34,15.28,0.377,25.7,13.8,33.0,71.8,1,3,4,39.0,4.07,0.01412,25,0
2024-07-21,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.67,6.92,0.239,79.4,0.0,30.5,82.5,2,6,0,18.4,4.94,0.00297,45,1
2024-07-22,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.82,3.55,0.459,49.6,0.0,31.3,73.5,5,3,2,13.8,4.99,0.00907,0,0
2024-07-23,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.9,10.38,0.485,21.0,0.0,35.8,85.8,0,4,2,0.0,5.44,0.02205,25,0
2024-07-24,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.66,2.31,0.421,50.1,0.0,26.6,79.6,1,3,2,0.0,5.68,0.00824,0,0
2024-07-25,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.4,16.04,0.292,99.2,0.0,28.5,64.5,5,3,2,0.0,7.94,0.00291,25,0
2024-07-26,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.19,1.38,0.429,6.7,0.0,30.3,59.2,3,5,7,0.0,7.98,0.05571,0,0
2024-07-27,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.29,1.08,0.322,36.9,0.0,25.3,73.1,1,1,3,0.0,5.95,0.0085,0,0
2024-07-28,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.81,3.98,0.345,1.6,0.0,28.2,68.7,2,2,6,0.0,5.53,0.13269,0,0
2024-07-29,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.83,1.86,0.209,126.0,0.0,31.0,79.0,2,5,3,0.0,5.29,0.00165,35,1
2024-07-30,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.9,3.86,0.087,93.1,0.0,27.7,66.4,2,0,4,0.0,4.36,0.00092,35,1
2024-07-31,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.12,1.43,0.451,5.9,11.0,34.2,67.6,1,1,3,11.0,4.23,0.06536,0,0
2024-08-01,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.43,3.77,0.459,304.4,4.4,23.0,87.6,4,5,3,15.4,2.48,0.0015,35,1
2024-08-02,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.91,1.26,0.583,2.1,0.0,33.5,76.8,4,3,5,15.4,2.46,0.18806,0,0
2024-08-03,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.73,0.21,0.359,81.1,0.0,31.6,66.6,2,1,1,4.4,2.34,0.00437,0,0
2024-08-04,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.91,9.53,0.311,136.3,0.0,26.7,75.2,2,2,2,0.0,3.13,0.00227,60,1
2024-08-05,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.11,8.42,0.096,141.1,15.4,25.3,91.5,1,2,5,15.4,4.07,0.00068,95,2
2024-08-06,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.64,13.85,0.343,3.2,0.0,20.7,78.5,1,2,0,15.4,5.5,0.08167,25,0
2024-08-07,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.65,4.94,0.415,215.6,0.0,25.8,82.1,3,1,1,15.4,6.0,0.00192,60,1
2024-08-08,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.96,4.5,0.022,228.1,0.0,33.2,66.0,3,4,5,0.0,6.1,0.0001,95,2
2024-08-09,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.19,3.21,0.542,75.0,0.0,28.8,87.3,2,4,3,0.0,6.38,0.00713,0,0
2024-08-10,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.25,0.53,0.222,59.9,0.0,33.7,99.0,2,2,1,0.0,6.43,0.00365,0,0
2024-08-11,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.55,0.82,0.315,4.2,0.0,26.5,65.5,6,2,2,0.0,5.18,0.06058,0,0
2024-08-12,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.21,1.34,0.458,75.1,0.0,31.8,60.8,1,1,2,0.0,4.17,0.00602,0,0
2024-08-13,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.34,8.66,0.349,47.9,6.6,26.1,77.1,5,1,2,6.6,3.43,0.00714,25,0
2024-08-14,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.3,0.74,0.603,134.9,3.0,25.1,85.5,3,3,1,9.6,2.83,0.00444,35,1
2024-08-15,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.92,10.04,0.463,47.1,33.0,28.6,73.9,2,3,4,42.6,3.62,0.00963,25,0
2024-08-16,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.12,2.9,0.323,104.7,1.2,26.3,62.4,4,2,4,37.2,3.58,0.00306,35,1
2024-08-17,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.23,4.93,0.0,9.7,6.2,22.8,73.7,1,2,2,40.4,4.2,0.0,60,1
2024-08-18,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.81,0.46,0.529,13.0,6.6,28.3,82.2,6,6,2,14.0,4.15,0.03779,20,0
2024-08-19,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.17,1.23,0.138,13.7,3.2,29.4,70.1,1,1,1,16.0,4.14,0.00939,20,0
2024-08-20,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.41,12.48,0.503,4.2,12.8,34.1,82.3,2,5,1,22.6,4.68,0.09673,25,0
2024-08-21,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.09,1.21,0.438,70.9,0.2,32.7,89.0,6,3,3,16.2,4.75,0.00609,0,0
2024-08-22,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.44,1.38,0.314,143.8,6.4,33.9,77.9,0,2,3,19.4,3.51,0.00217,35,1
2024-08-23,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.81,0.86,0.522,85.8,0.0,31.9,74.7,8,4,2,6.6,3.22,0.00601,0,0
2024-08-24,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.61,0.54,0.444,77.9,0.0,30.3,85.0,1,1,2,6.4,2.59,0.00563,0,0
2024-08-25,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.18,1.04,0.409,103.9,8.0,24.1,64.7,4,6,6,8.0,2.68,0.0039,55,1
2024-08-26,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,8.09,4.03,0.041,37.8,0.0,29.6,63.5,1,1,1,8.0,3.08,0.00106,45,1
2024-08-27,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.62,2.38,0.357,40.9,0.0,31.4,71.8,5,2,5,8.0,1.63,0.00852,0,0
2024-08-28,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.8,3.16,0.126,34.3,0.0,34.8,69.1,2,6,3,0.0,1.91,0.00357,40,1
2024-08-29,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.3,0.51,0.153,113.3,3.8,31.7,65.4,0,0,2,3.8,1.79,0.00134,55,1
2024-08-30,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.09,6.35,0.285,16.0,0.0,34.0,97.0,4,8,4,3.8,2.57,0.01676,45,1
2024-08-31,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.89,6.01,0.613,1.2,25.5,24.9,99.0,1,1,1,29.3,3.35,0.27864,25,0
2024-09-01,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.53,0.2,0.416,82.5,23.1,27.7,70.8,3,4,6,48.6,3.23,0.00498,0,0
2024-09-02,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,6.9,1.9,0.428,259.7,1.6,30.7,76.1,4,1,1,50.2,2.93,0.00164,50,1
2024-09-03,VIL-003,Diamond Harbour,South 24 Parganas,West Bengal,7.89,0.28,0.489,85.5,0.4,33.6,72.7,4,5,2,25.1,2.63,0.00565,0,0
